,item_id,dept_id,cat_id,state_id,price,year,sale_perday,price_change,sale_change,elasticity,level,revenue,LB_price,UB_price,opti_price,optimized_units,optimized_revenue
115,FOODS_2_005,FOODS_2,FOODS,TX,3.869999885559082,2013,1.4775828460038987,0.08100557766292238,0.02294197031039147,-0.2832146991884535,Inelastic Demand,5.718245444939151,1.934999942779541,5.804999828338623,5.804999828338623,1.2683462553753921,7.362749794728087
117,FOODS_2_005,FOODS_2,FOODS,TX,2.5,2014,3.0,-0.35400514885575096,1.0664505672609401,3.0125284073071334,Elastic Demand,7.5,1.25,3.75,3.75,7.5187926109607,28.195472291102625
118,FOODS_2_005,FOODS_2,FOODS,TX,2.490000009536743,2014,1.0,-0.003999996185302779,-0.6666666666666667,-166.66682561253583,Elastic Demand,2.490000009536743,1.2450000047683716,3.7350000143051147,1.2524699826039547,83.83341381490877,104.99883434238892
119,FOODS_2_005,FOODS_2,FOODS,TX,3.0,2014,1.0,0.20481927249395504,0.0,-0.0,Perfectly Inelastic Demand,3.0,1.5,4.5,4.5,1.0,4.5
121,FOODS_2_005,FOODS_2,FOODS,TX,3.940000057220459,2015,1.6548387096774193,0.018087900188985317,0.34455645161290316,-19.049002261894493,Elastic Demand,6.520064610819663,1.9700000286102295,5.9100000858306885,2.073417541017178,16.588932349049976,34.395783319267515
123,FOODS_2_005,FOODS_2,FOODS,TX,2.880000114440918,2016,1.0,-0.2690355145647729,-0.3355704697986577,-1.247309190169634,Elastic Demand,2.880000114440918,1.440000057220459,4.320000171661377,2.594485285144577,1.123654602902741,2.9153053328161342
125,FOODS_2_005,FOODS_2,FOODS,WI,3.680000066757202,2011,1.56,0.13230771284836984,-0.2909090909090909,2.1987311597055936,Elastic Demand,5.740800104141235,1.840000033378601,5.520000100135803,5.520000100135803,3.275010304570363,18.07805720917419
126,FOODS_2_005,FOODS_2,FOODS,WI,3.4800000190734863,2011,2.4485981308411215,-0.05434783805858867,0.5696141864366164,10.480898721722003,Elastic Demand,8.521121542030405,1.7400000095367432,5.2200000286102295,5.2200000286102295,15.28035264061292,79.76344122117384
128,FOODS_2_005,FOODS_2,FOODS,WI,3.5799999237060547,2012,1.9310344827586208,-0.07493539287563367,0.03362426670482188,0.4487100876434492,Inelastic Demand,6.913103300949623,1.7899999618530273,5.369999885559082,5.369999885559082,2.3642718087591925,12.696139342467427
129,FOODS_2_005,FOODS_2,FOODS,WI,3.680000066757202,2012,2.0121951219512195,0.0279330014475605,0.042029616724738705,-1.5046580942489198,Elastic Demand,7.4048781831090045,1.840000033378601,5.520000100135803,3.062869224143536,2.5199304036858665,7.718217280433037
131,FOODS_2_005,FOODS_2,FOODS,WI,3.869999885559082,2013,1.6706081081081081,0.08100557766292238,0.0023648648648648685,-0.02919385223947742,Inelastic Demand,6.465253187192453,1.934999942779541,5.804999828338623,5.804999828338623,1.6462223649790175,9.556320546110399
134,FOODS_2_005,FOODS_2,FOODS,WI,3.869999885559082,2015,1.6666666666666667,-0.017766540772783612,-0.0003716090672611916,-0.020916230796625072,Inelastic Demand,6.449999809265137,1.934999942779541,5.804999828338623,5.804999828338623,1.6492364743361458,9.573817450411122
137,FOODS_2_006,FOODS_2,FOODS,CA,8.869999885559082,2012,1.2105263157894737,-0.10040565979611682,0.052631578947368585,0.524189363968545,Inelastic Demand,10.737368282518888,4.434999942779541,13.304999828338623,13.304999828338623,1.5277988255599089,20.327363111810538
139,FOODS_2_006,FOODS_2,FOODS,CA,9.970000267028809,2013,1.2206896551724138,0.01115624890281497,0.10553025374105385,-9.459295383274052,Elastic Demand,12.17027618802827,4.985000133514404,14.955000400543213,5.511995061498406,6.383776769330774,35.187346026259476
140,FOODS_2_006,FOODS_2,FOODS,CA,5.980000019073486,2013,1.0,-0.4002006159568935,-0.1807909604519774,-0.45175083006731503,Inelastic Demand,5.980000019073486,2.990000009536743,8.97000002861023,8.97000002861023,0.7741245849663425,6.943897549295975
142,FOODS_2_006,FOODS_2,FOODS,CA,10.970000267028809,2014,1.3555555555555556,0.1003009000217423,0.14700854700854693,-1.4656752529307293,Elastic Demand,14.87044480641683,5.485000133514404,16.455000400543213,9.22730262483121,1.6711798915536498,15.420482599898131
143,FOODS_2_006,FOODS_2,FOODS,CA,9.979999542236328,2014,1.2391304347826086,-0.09024618967129883,-0.08588738417676411,-0.9517009470382,Inelastic Demand,12.366521171901537,4.989999771118164,14.969999313354492,10.23323921123387,1.2092064971237464,12.374099340845477
144,FOODS_2_006,FOODS_2,FOODS,CA,8.970000267028809,2014,1.0,-0.10120233682708146,-0.1929824561403508,-1.9068972337080388,Elastic Demand,8.970000267028809,4.485000133514404,13.455000400543213,6.836989007008794,1.4534485117186675,9.937211496873823
146,FOODS_2_006,FOODS_2,FOODS,CA,9.970000267028809,2015,1.0,-0.09115770060695239,-0.13207547169811318,-1.4488679597962577,Elastic Demand,9.970000267028809,4.985000133514404,14.955000400543213,8.42562015296053,1.224433581252737,10.316612258164694
149,FOODS_2_006,FOODS_2,FOODS,TX,9.859999656677246,2012,1.1587301587301588,0.11161215150971371,0.11238095238095247,-1.0068881466833104,Elastic Demand,11.425078967260937,4.929999828338623,14.78999948501587,9.826275195391991,1.1627206986538123,11.425213560350802
151,FOODS_2_006,FOODS_2,FOODS,TX,9.670000076293945,2013,1.185897435897436,-0.01926973498976059,-0.23265460030165908,-12.073575501961255,Elastic Demand,11.467628295605,4.835000038146973,14.505000114440918,5.2354614894367035,7.751959645305497,40.58508619066434
153,FOODS_2_006,FOODS_2,FOODS,TX,10.970000267028809,2014,1.0285714285714285,0.13443641990467192,-0.0769230769230771,0.572189269675753,Inelastic Demand,11.283428846086773,5.485000133514404,16.455000400543213,16.455000400543213,1.3228401958332443,21.767335952290697
154,FOODS_2_006,FOODS_2,FOODS,TX,9.979999542236328,2014,1.0714285714285714,-0.09024618967129883,0.04166666666666674,0.4617000099220596,Inelastic Demand,10.692856652396065,4.989999771118164,14.969999313354492,14.969999313354492,1.3187678624582462,19.741953995473917
156,FOODS_2_006,FOODS_2,FOODS,TX,9.979999542236328,2015,2.0,-0.09024618967129883,0.7058823529411766,7.821741344561938,Elastic Demand,19.959999084472656,4.989999771118164,14.969999313354492,14.969999313354492,9.82174134456194,147.03146118403765
159,FOODS_2_006,FOODS_2,FOODS,WI,8.869999885559082,2012,1.125,-0.10040565979611682,0.03125,0.3112374348563226,Inelastic Demand,9.978749871253967,4.434999942779541,13.304999828338623,13.304999828338623,1.3000710571066816,17.29744519163241
161,FOODS_2_006,FOODS_2,FOODS,WI,9.970000267028809,2013,1.3360655737704918,0.01115624890281497,0.1019097515632923,-9.134768545507997,Elastic Demand,13.320574127259802,4.985000133514404,14.955000400543213,5.530717320799297,6.770357667364502,37.44493441889917
162,FOODS_2_006,FOODS_2,FOODS,WI,9.270000457763672,2013,1.3846153846153846,-0.07021061088434111,0.03633789523360065,0.5175556055688015,Inelastic Demand,12.835385249211237,4.635000228881836,13.905000686645508,13.905000686645508,1.7429231115476318,24.235347062840145
164,FOODS_2_006,FOODS_2,FOODS,WI,10.970000267028809,2014,1.2653061224489797,0.1003009000217423,-0.017128279883381836,0.17076895501106099,Inelastic Demand,13.880408501138493,5.485000133514404,16.455000400543213,16.455000400543213,1.3733436245988346,22.598369892857292
165,FOODS_2_006,FOODS_2,FOODS,WI,9.979999542236328,2014,1.2916666666666667,-0.09024618967129883,0.02083333333333326,0.23085000496102856,Inelastic Demand,12.890832742055258,4.989999771118164,14.969999313354492,14.969999313354492,1.4407572948706644,21.56813571492432
167,FOODS_2_006,FOODS_2,FOODS,WI,10.970000267028809,2015,1.1666666666666667,0.09919847396812997,-0.06666666666666665,0.672053349208628,Inelastic Demand,12.798333644866943,5.485000133514404,16.455000400543213,16.455000400543213,1.5586977870383665,25.64837271004214
171,FOODS_2_007,FOODS_2,FOODS,CA,2.819999933242798,2014,2.032258064516129,0.05223875485010554,0.22616687691475934,-4.329484451988281,Elastic Demand,5.730967606267622,1.409999966621399,4.229999899864197,1.735673835675174,5.4154438888192,9.399444266390502
172,FOODS_2_007,FOODS_2,FOODS,CA,2.5,2014,2.6666666666666665,-0.11347515631846872,0.3121693121693121,2.7509925722702424,Elastic Demand,6.666666666666666,1.25,3.75,3.75,6.33465676302699,23.754962861351213
173,FOODS_2_007,FOODS_2,FOODS,CA,2.759999990463257,2014,1.8,0.10399999618530265,-0.32499999999999996,3.1250001146243234,Elastic Demand,4.967999982833862,1.3799999952316284,4.139999985694885,4.139999985694885,4.612500103161891,19.095750361107886
174,FOODS_2_007,FOODS_2,FOODS,CA,2.8399999141693115,2014,1.752808988764045,0.028985479703797834,-0.02621722846441943,0.9044952414910113,Inelastic Demand,4.977977377645086,1.4199999570846558,4.259999871253967,4.259999871253967,2.54551268355392,10.84388370421504
176,FOODS_2_007,FOODS_2,FOODS,CA,2.8399999141693115,2015,2.0,0.0070921919858044635,0.05600000000000005,-7.896007343299238,Elastic Demand,5.679999828338623,1.4199999570846558,4.259999871253967,1.5998376575561837,8.89600745143968,14.232167722713612
177,FOODS_2_007,FOODS_2,FOODS,CA,2.5,2015,1.4,-0.11971828325521627,-0.30000000000000004,-2.5058829098013202,Elastic Demand,3.5,1.25,3.75,1.7488261922040422,2.4541180200579125,4.291825872237203
178,FOODS_2_007,FOODS_2,FOODS,CA,2.680000066757202,2015,1.0,0.07200002670288086,-0.2857142857142857,3.9682524965348898,Elastic Demand,2.680000066757202,1.340000033378601,4.020000100135803,4.020000100135803,2.9841262482674447,11.996187816853006
180,FOODS_2_007,FOODS_2,FOODS,CA,2.9800000190734863,2016,2.03125,0.05673762043203312,0.038883587786259444,-0.6853228508734993,Inelastic Demand,6.053125038743019,1.4900000095367432,4.4700000286102295,3.6641577491377633,1.7116560403114844,6.271777743965785
183,FOODS_2_007,FOODS_2,FOODS,TX,2.4200000762939453,2014,1.9406779661016949,-0.09701491939806428,0.25205030071077084,2.5980571058001614,Elastic Demand,4.6964408260280806,1.2100000381469727,3.630000114440918,3.630000114440918,4.4616740560518515,16.195877334066296
184,FOODS_2_007,FOODS_2,FOODS,TX,2.369999885559082,2014,1.3950617283950617,-0.02066123518947771,-0.2811472316566931,-13.607474532784703,Elastic Demand,3.3062961366441512,1.184999942779541,3.554999828338623,1.2720844361595607,10.18916428568744,12.96147730529584
186,FOODS_2_007,FOODS_2,FOODS,TX,2.819999933242798,2015,1.6283185840707965,0.18987344700970765,-0.00774336283185828,0.04078170462382971,Inelastic Demand,4.5918582983776535,1.409999966621399,4.229999899864197,4.229999899864197,1.6615213878353305,7.028235304165669
187,FOODS_2_007,FOODS_2,FOODS,TX,1.5,2015,6.0,-0.4680850937910812,2.684782608695652,5.735672091053473,Elastic Demand,9.0,0.75,2.25,2.25,23.20701627316042,52.21578661461095
189,FOODS_2_007,FOODS_2,FOODS,TX,2.819999933242798,2016,1.52,-0.05369130362637853,0.17454545454545456,3.2509073677939235,Elastic Demand,4.286399898529052,1.409999966621399,4.229999899864197,4.229999899864197,3.9906895995233818,16.880616606372996
190,FOODS_2_007,FOODS_2,FOODS,TX,1.7699999809265137,2016,1.0,-0.37234041743712365,-0.3421052631578947,-0.9187970124561223,Inelastic Demand,1.7699999809265137,0.8849999904632568,2.6549999713897705,1.8482159759425238,0.9593985178975114,1.77317566807376
191,FOODS_2_007,FOODS_2,FOODS,TX,1.6699999570846558,2016,2.0,-0.056497189220031774,1.0,17.699995589257345,Elastic Demand,3.3399999141693115,0.8349999785423279,2.5049999356269836,2.5049999356269836,19.699995589257345,49.34848768294151
194,FOODS_2_007,FOODS_2,FOODS,WI,2.180000066757202,2014,1.0,-0.1865671595318278,-0.4842105263157894,-2.595368485701711,Elastic Demand,2.180000066757202,1.090000033378601,3.2700001001358032,1.5099789482378465,1.7976842396828343,2.714465357500039
195,FOODS_2_007,FOODS_2,FOODS,WI,2.759999990463257,2014,1.8414634146341464,0.2660550027270492,0.8414634146341464,-3.1627423127142604,Elastic Demand,5.082439006828681,1.3799999952316284,4.139999985694885,1.8163301842409874,3.8327688661545714,6.961573780815653
196,FOODS_2_007,FOODS_2,FOODS,WI,2.859999895095825,2014,1.5972222222222223,0.036231849629747126,-0.13263428991905812,3.66070988024201,Elastic Demand,4.5680553880002766,1.4299999475479126,4.289999842643738,4.289999842643738,4.520705807137716,19.393827201259434
198,FOODS_2_007,FOODS_2,FOODS,WI,2.819999933242798,2015,1.773972602739726,-0.013986001160915085,0.773972602739726,55.33909184153722,Elastic Demand,5.002602621300579,1.409999966621399,4.229999899864197,4.229999899864197,50.85898899643198,215.13351836210157
199,FOODS_2_007,FOODS_2,FOODS,WI,2.5,2015,1.434782608695652,-0.11347515631846872,-0.19120362598623475,-1.684982265630202,Elastic Demand,3.5869565217391304,1.25,3.75,1.9918475839534735,1.9261829166276994,3.8366627887373377
201,FOODS_2_007,FOODS_2,FOODS,WI,2.9800000190734863,2016,1.5365853658536586,0.05673762043203312,0.07560975609756104,-1.3326212047989419,Elastic Demand,4.579024419551942,1.4900000095367432,4.4700000286102295,2.608097185995775,1.792135805317223,4.674064350770122
203,FOODS_2_008,FOODS_2,FOODS,CA,2.5799999237060547,2014,1.9090909090909092,0.031999969482421786,0.04132231404958686,-1.2913235455516925,Elastic Demand,4.925454399802469,1.2899999618530273,3.869999885559082,2.288974992621506,2.1871724628706164,5.00638307206123
206,FOODS_2_008,FOODS_2,FOODS,CA,2.0,2016,1.0,-0.19999999999999996,-0.5324675324675325,-2.6623376623376633,Elastic Demand,2.0,1.0,3.0,1.375609764356405,1.831168820174916,2.518973709217612
208,FOODS_2_008,FOODS_2,FOODS,TX,2.5,2014,1.7066666666666668,-0.031007723283626443,0.16053333333333342,5.17720478427072,Elastic Demand,4.266666666666667,1.25,3.75,3.75,6.1245480825776815,22.967055309666307
210,FOODS_2_008,FOODS_2,FOODS,TX,1.4900000095367432,2015,6.0,-0.4039999961853027,2.8181818181818183,6.975697635623746,Elastic Demand,8.940000057220459,0.7450000047683716,2.2350000143051147,2.2350000143051147,26.927092906871238,60.18205303205237
213,FOODS_2_008,FOODS_2,FOODS,WI,2.5799999237060547,2014,2.0,0.031999969482421786,0.1576994434137291,-4.928112306493183,Elastic Demand,5.159999847412109,1.2899999618530273,3.869999885559082,1.5517634669668083,5.928112314951332,9.19902811841751
217,FOODS_2_009,FOODS_2,FOODS,CA,1.4199999570846558,2011,3.2259615384615383,-0.06578949019519265,0.5258500557413599,7.992918841310382,Elastic Demand,4.580865246172134,0.7099999785423279,2.1299999356269836,2.1299999356269836,16.118385919517465,34.33216097098308
218,FOODS_2_009,FOODS_2,FOODS,CA,1.4800000190734863,2011,2.4871794871794872,0.042253566057856906,-0.22901142573273714,5.419931312286321,Elastic Demand,3.681025688464825,0.7400000095367432,2.2200000286102295,2.2200000286102295,9.227350478099655,20.484718325377848
